lig,name,label,heavy,clogp,model,apo_cav,holo_cav,apo_main,holo_main,fill,apo_rmax,holo_rmax,n_comp
lig0117,Yangonin,1,19,2.83,2,166.3,38.7,111.7,0.0,0.767,3.12,0.0,1
lig0084,Flufenamic acid,1,20,4.15,0,152.9,44.3,73.7,0.0,0.71,3.33,0.0,1
lig0084,Flufenamic acid,1,20,4.15,1,152.1,42.1,107.4,0.0,0.723,3.24,0.0,1
lig0084,Flufenamic acid,1,20,4.15,2,154.9,42.6,51.6,0.0,0.725,3.14,0.0,1
lig0084,Flufenamic acid,1,20,4.15,3,167.8,39.5,167.8,0.0,0.765,3.25,0.0,1
lig0105,Menadiol Diacetate,1,19,3.0,3,183.2,42.3,140.4,0.0,0.769,3.24,0.0,1
lig0105,Menadiol Diacetate,1,19,3.0,4,160.3,34.6,56.4,0.0,0.784,3.12,0.0,1
lig0106,Isopsoralen,1,14,2.54,0,139.1,33.9,90.1,0.0,0.756,3.12,0.0,1
lig0106,Isopsoralen,1,14,2.54,1,147.1,31.1,101.5,0.0,0.789,3.09,0.0,1
lig0104,Etofibrate,1,25,3.29,4,205.4,41.5,114.7,0.0,0.798,3.14,0.0,1
lig0105,Menadiol Diacetate,1,19,3.0,0,173.7,43.6,107.1,0.0,0.749,3.06,0.0,1
lig0105,Menadiol Diacetate,1,19,3.0,1,158.5,42.1,90.9,0.0,0.734,3.13,0.0,1
lig0105,Menadiol Diacetate,1,19,3.0,2,201.7,33.3,201.7,0.0,0.835,3.29,0.0,1
lig0116,alpha-Asarone,1,15,2.75,0,153.1,47.5,153.1,0.0,0.69,3.06,0.0,1
lig0116,alpha-Asarone,1,15,2.75,1,173.4,38.0,173.4,0.0,0.781,3.22,0.0,1
lig0116,alpha-Asarone,1,15,2.75,2,141.9,24.2,76.7,0.0,0.829,3.02,0.0,1
lig0116,alpha-Asarone,1,15,2.75,3,191.4,50.5,147.7,0.0,0.736,3.18,0.0,1
lig0108,Carbaryl,1,15,2.56,4,148.4,41.0,104.5,0.0,0.724,2.98,0.0,1
lig0109,Citropten,1,15,1.81,0,162.6,32.8,87.5,0.0,0.798,3.12,0.0,1
lig0109,Citropten,1,15,1.81,1,128.5,42.1,87.0,0.0,0.672,3.26,0.0,1
lig0109,Citropten,1,15,1.81,2,148.6,42.6,122.0,0.0,0.713,3.06,0.0,1
lig0113,Imperatorin,1,20,3.88,3,204.8,40.6,100.9,0.0,0.802,3.26,0.0,1
lig0113,Imperatorin,1,20,3.88,4,179.7,37.8,179.7,0.0,0.79,3.14,0.0,1
lig0114,Psoralen,1,14,2.54,0,153.6,33.7,70.8,0.0,0.781,3.12,0.0,1
lig0114,Psoralen,1,14,2.54,1,140.2,35.2,98.3,0.0,0.749,3.23,0.0,1
lig0108,Carbaryl,1,15,2.56,0,159.4,27.9,159.4,0.0,0.825,3.12,0.0,1
lig0108,Carbaryl,1,15,2.56,1,134.6,35.9,98.9,0.0,0.733,3.07,0.0,1
lig0108,Carbaryl,1,15,2.56,2,156.6,45.1,117.5,0.0,0.712,3.17,0.0,1
lig0108,Carbaryl,1,15,2.56,3,150.1,34.6,150.1,0.0,0.769,3.29,0.0,1
lig0119,Oxantel Pamoate,1,16,2.14,1,149.7,34.8,100.7,0.0,0.768,3.21,0.0,1
lig0119,Oxantel Pamoate,1,16,2.14,2,192.2,35.9,72.1,0.0,0.813,3.39,0.0,1
lig0119,Oxantel Pamoate,1,16,2.14,3,156.0,38.4,105.0,0.0,0.754,3.13,0.0,1
lig0119,Oxantel Pamoate,1,16,2.14,4,163.5,45.1,113.6,0.0,0.724,3.19,0.0,1
lig0114,Psoralen,1,14,2.54,2,155.5,32.6,68.7,0.0,0.79,3.15,0.0,1
lig0114,Psoralen,1,14,2.54,3,137.8,39.1,137.8,0.0,0.716,3.25,0.0,1
lig0114,Psoralen,1,14,2.54,4,135.0,27.9,135.0,0.0,0.793,3.14,0.0,1
lig0115,Scopoletin,1,14,1.51,0,125.9,41.0,100.7,0.0,0.674,2.99,0.0,1
lig0127,"2,4,6-Trihydroxybenzoic Acid",1,12,0.5,1,113.8,38.9,82.9,0.0,0.658,3.05,0.0,1
lig0127,"2,4,6-Trihydroxybenzoic Acid",1,12,0.5,2,113.0,27.0,61.1,0.0,0.761,3.0,0.0,1
lig0127,"2,4,6-Trihydroxybenzoic Acid",1,12,0.5,3,122.9,28.7,102.8,0.0,0.766,2.94,0.0,1
lig0127,"2,4,6-Trihydroxybenzoic Acid",1,12,0.5,4,114.7,43.6,72.8,0.0,0.62,2.99,0.0,1
lig0132,7-Nitroindazole,1,12,1.47,0,154.9,37.4,105.4,0.0,0.759,3.08,0.0,1
lig0132,7-Nitroindazole,1,12,1.47,1,141.0,35.0,91.2,0.0,0.752,3.09,0.0,1
lig0132,7-Nitroindazole,1,12,1.47,2,146.4,31.8,63.7,0.0,0.783,3.2,0.0,1
lig0132,7-Nitroindazole,1,12,1.47,3,133.5,32.0,133.5,0.0,0.76,2.98,0.0,1
lig0120,Olivetol,1,13,2.83,4,131.5,42.3,103.0,0.0,0.678,3.1,0.0,1
lig0121,Metronidazole Benzoate,1,20,1.96,0,144.1,39.3,144.1,0.0,0.727,3.12,0.0,1
lig0121,Metronidazole Benzoate,1,20,1.96,1,154.9,44.3,95.0,0.0,0.714,3.18,0.0,1
lig0121,Metronidazole Benzoate,1,20,1.96,2,148.2,21.4,148.2,0.0,0.856,3.18,0.0,1
lig0117,Yangonin,1,19,2.83,3,147.1,42.3,83.2,0.0,0.712,2.84,0.0,1
lig0117,Yangonin,1,19,2.83,4,170.4,33.9,138.0,0.0,0.801,3.23,0.0,1
lig0118,Hexylresorcinol,1,14,3.22,0,125.9,38.7,82.5,0.0,0.693,3.07,0.0,1
lig0118,Hexylresorcinol,1,14,3.22,1,150.6,28.3,150.6,0.0,0.812,3.07,0.0,1
lig0099,Cinchophen,1,19,3.6,1,171.9,45.8,130.5,0.0,0.734,3.15,0.0,1
lig0099,Cinchophen,1,19,3.6,2,151.6,35.9,41.5,0.0,0.763,3.05,0.0,1
lig0099,Cinchophen,1,19,3.6,3,159.0,24.8,135.2,0.0,0.844,3.22,0.0,1
lig0099,Cinchophen,1,19,3.6,4,156.8,41.0,102.6,0.0,0.739,3.12,0.0,1
lig0109,Citropten,1,15,1.81,3,177.6,35.9,148.6,0.0,0.798,3.21,0.0,1
lig0109,Citropten,1,15,1.81,4,139.5,22.9,116.6,0.0,0.836,3.07,0.0,1
lig0110,Khellin,1,19,2.86,0,148.2,46.4,91.2,0.0,0.687,3.05,0.0,1
lig0110,Khellin,1,19,2.86,1,145.2,37.4,145.2,0.0,0.742,3.18,0.0,1
lig0115,Scopoletin,1,14,1.51,1,125.1,46.0,86.8,0.0,0.632,2.99,0.0,1
lig0115,Scopoletin,1,14,1.51,2,126.6,34.3,84.7,0.0,0.729,2.95,0.0,1
lig0115,Scopoletin,1,14,1.51,3,137.8,38.9,101.3,0.0,0.718,3.14,0.0,1
lig0115,Scopoletin,1,14,1.51,4,124.8,35.4,124.8,0.0,0.716,2.97,0.0,1
lig0112,Osthole,1,18,3.31,0,156.4,42.8,65.0,0.0,0.726,3.18,0.0,1
lig0112,Osthole,1,18,3.31,1,166.5,38.7,166.5,0.0,0.768,3.18,0.0,1
lig0112,Osthole,1,18,3.31,2,161.4,44.1,122.7,0.0,0.727,3.27,0.0,1
lig0112,Osthole,1,18,3.31,3,150.8,39.3,150.8,0.0,0.739,3.12,0.0,1
lig0103,Oxcarbazepine,1,19,2.64,1,155.3,43.0,124.0,0.0,0.723,3.08,0.0,1
lig0103,Oxcarbazepine,1,19,2.64,2,132.8,44.3,95.9,0.0,0.666,2.97,0.0,1
lig0103,Oxcarbazepine,1,19,2.64,3,158.3,47.1,108.2,0.0,0.702,3.16,0.0,1
lig0103,Oxcarbazepine,1,19,2.64,4,135.4,44.9,59.2,0.0,0.668,3.21,0.0,1
lig0096,Anthrone,1,15,2.82,4,173.2,23.5,173.2,0.0,0.864,3.25,0.0,1
lig0097,Benzophenone,1,14,2.92,0,152.9,39.3,110.6,0.0,0.743,3.19,0.0,1
lig0097,Benzophenone,1,14,2.92,1,154.0,39.7,154.0,0.0,0.742,3.05,0.0,1
lig0097,Benzophenone,1,14,2.92,2,153.8,27.9,87.3,0.0,0.819,3.36,0.0,1
lig0123,Equol,1,18,2.82,1,179.1,21.8,106.5,0.0,0.878,3.22,0.0,1
lig0123,Equol,1,18,2.82,2,150.6,51.0,103.9,51.0,0.661,3.32,2.43,1
lig0123,Equol,1,18,2.82,3,162.6,48.2,119.0,48.2,0.704,3.11,2.48,1
lig0123,Equol,1,18,2.82,4,194.8,45.1,135.6,0.0,0.768,3.1,0.0,1
lig0101,"2,2′-Dihydroxy-4-methoxybenzophenone",1,18,2.34,3,140.2,43.6,140.2,0.0,0.689,3.15,0.0,1
lig0101,"2,2′-Dihydroxy-4-methoxybenzophenone",1,18,2.34,4,117.9,30.5,64.4,0.0,0.741,2.94,0.0,1
lig0102,Flavone,1,17,3.46,0,167.0,47.3,116.6,0.0,0.717,3.19,0.0,1
lig0102,Flavone,1,17,3.46,1,175.0,63.5,111.7,63.5,0.637,3.12,2.41,1
lig0102,Flavone,1,17,3.46,2,178.8,40.0,121.0,0.0,0.776,3.19,0.0,1
lig0102,Flavone,1,17,3.46,3,192.7,40.4,192.7,0.0,0.79,3.26,0.0,1
lig0102,Flavone,1,17,3.46,4,186.6,46.9,113.8,46.9,0.749,3.22,2.44,1
lig0103,Oxcarbazepine,1,19,2.64,0,156.8,37.2,156.8,0.0,0.763,3.15,0.0,1
lig0124,Diethylstilbestrol,1,20,4.83,4,173.7,27.9,136.3,0.0,0.839,3.23,0.0,1
lig0125,Hexestrol,1,20,4.79,0,187.5,35.6,187.5,0.0,0.81,3.23,0.0,1
lig0125,Hexestrol,1,20,4.79,1,176.5,24.2,141.5,0.0,0.863,3.22,0.0,1
lig0125,Hexestrol,1,20,4.79,2,177.6,21.6,177.6,0.0,0.878,3.38,0.0,1
lig0111,Methoxsalen,1,16,2.55,1,163.7,35.6,126.8,0.0,0.783,3.06,0.0,1
lig0111,Methoxsalen,1,16,2.55,2,180.1,36.9,90.7,0.0,0.795,3.11,0.0,1
lig0111,Methoxsalen,1,16,2.55,3,158.5,39.3,87.7,0.0,0.752,3.07,0.0,1
lig0111,Methoxsalen,1,16,2.55,4,159.4,42.6,159.4,0.0,0.733,3.15,0.0,1
lig0104,Etofibrate,1,25,3.29,0,194.0,44.1,82.9,0.0,0.773,3.15,0.0,1
lig0104,Etofibrate,1,25,3.29,1,208.7,47.5,115.1,0.0,0.772,3.18,0.0,1
lig0104,Etofibrate,1,25,3.29,2,198.3,36.1,127.7,0.0,0.818,3.29,0.0,1
lig0104,Etofibrate,1,25,3.29,3,172.2,39.5,112.5,0.0,0.771,3.31,0.0,1
lig0107,Bergapten,1,16,2.55,1,155.5,41.3,104.3,0.0,0.734,3.09,0.0,1
lig0107,Bergapten,1,16,2.55,2,183.8,37.8,107.8,0.0,0.794,3.08,0.0,1
lig0107,Bergapten,1,16,2.55,3,149.0,38.7,149.0,0.0,0.74,3.11,0.0,1
lig0107,Bergapten,1,16,2.55,4,148.4,38.2,109.3,0.0,0.743,3.3,0.0,1
lig0131,S-(-)-Lisuride,1,25,2.84,1,172.8,47.1,74.3,0.0,0.727,3.25,0.0,1
lig0131,S-(-)-Lisuride,1,25,2.84,2,175.2,37.4,175.2,0.0,0.787,3.19,0.0,1
lig0131,S-(-)-Lisuride,1,25,2.84,3,154.7,34.3,154.7,0.0,0.778,3.1,0.0,1
lig0131,S-(-)-Lisuride,1,25,2.84,4,183.2,50.3,183.2,0.0,0.725,3.21,0.0,1
lig0129,Amfonelic Acid,1,23,2.71,3,160.1,38.9,117.5,0.0,0.757,3.11,0.0,1
lig0129,Amfonelic Acid,1,23,2.71,4,181.2,46.9,139.1,0.0,0.741,3.19,0.0,1
lig0130,Lesinurad,1,24,4.24,0,205.0,36.5,205.0,0.0,0.822,3.37,0.0,1
lig0130,Lesinurad,1,24,4.24,1,222.3,46.0,142.1,0.0,0.793,3.49,0.0,1
lig0126,"2,4-Dinitrophenol",1,13,1.21,2,96.6,31.1,55.7,0.0,0.678,2.77,0.0,1
lig0126,"2,4-Dinitrophenol",1,13,1.21,3,111.2,37.6,111.2,0.0,0.662,3.02,0.0,1
lig0126,"2,4-Dinitrophenol",1,13,1.21,4,114.3,28.9,114.3,0.0,0.747,2.99,0.0,1
lig0127,"2,4,6-Trihydroxybenzoic Acid",1,12,0.5,0,102.8,38.7,102.8,0.0,0.624,2.83,0.0,1
lig0110,Khellin,1,19,2.86,2,155.3,25.1,108.9,0.0,0.838,3.14,0.0,1
lig0110,Khellin,1,19,2.86,3,140.4,37.2,95.3,0.0,0.735,3.13,0.0,1
lig0110,Khellin,1,19,2.86,4,148.2,58.1,78.6,26.8,0.608,3.01,2.6,1
lig0111,Methoxsalen,1,16,2.55,0,192.9,39.5,192.9,0.0,0.795,3.27,0.0,1
lig0132,7-Nitroindazole,1,12,1.47,4,141.9,34.6,90.9,0.0,0.756,3.0,0.0,1
lig0133,"( R)-(+)-Win 55,212-2 Mesylate",1,32,4.6,0,187.5,50.3,131.5,0.0,0.732,3.2,0.0,1
lig0133,"( R)-(+)-Win 55,212-2 Mesylate",1,32,4.6,1,208.9,38.7,78.4,0.0,0.815,3.38,0.0,1
lig0133,"( R)-(+)-Win 55,212-2 Mesylate",1,32,4.6,2,212.3,49.0,155.5,0.0,0.769,3.29,0.0,1
lig0134,Vanillyl Butyl Ether,1,15,2.72,2,124.6,40.8,124.6,0.0,0.673,3.08,0.0,1
lig0134,Vanillyl Butyl Ether,1,15,2.72,3,131.3,36.5,68.5,0.0,0.722,3.02,0.0,1
lig0134,Vanillyl Butyl Ether,1,15,2.72,4,128.7,35.2,87.3,0.0,0.726,3.19,0.0,1
lig0135,Bicalutamide,1,29,2.88,0,194.4,46.4,194.4,46.4,0.761,3.19,2.45,1
lig0130,Lesinurad,1,24,4.24,2,192.5,36.9,130.9,0.0,0.808,3.17,0.0,1
lig0130,Lesinurad,1,24,4.24,3,185.8,39.1,100.4,0.0,0.79,3.45,0.0,1
lig0130,Lesinurad,1,24,4.24,4,200.2,46.9,156.6,0.0,0.766,3.39,0.0,1
lig0131,S-(-)-Lisuride,1,25,2.84,0,164.2,49.7,104.5,0.0,0.697,3.15,0.0,1
lig0122,Sodium dehydroacetate,1,12,0.22,2,125.5,32.4,51.2,0.0,0.742,3.02,0.0,1
lig0122,Sodium dehydroacetate,1,12,0.22,3,120.5,19.9,88.8,0.0,0.835,3.0,0.0,1
lig0122,Sodium dehydroacetate,1,12,0.22,4,141.7,28.1,71.5,0.0,0.802,3.18,0.0,1
lig0123,Equol,1,18,2.82,0,133.5,27.2,91.6,0.0,0.796,3.13,0.0,1
lig0112,Osthole,1,18,3.31,4,175.0,41.3,95.7,0.0,0.764,3.28,0.0,1
lig0113,Imperatorin,1,20,3.88,0,183.2,40.2,147.7,0.0,0.781,3.28,0.0,1
lig0113,Imperatorin,1,20,3.88,1,163.1,34.3,163.1,0.0,0.79,3.3,0.0,1
lig0113,Imperatorin,1,20,3.88,2,191.6,36.3,117.7,0.0,0.811,3.24,0.0,1
lig0133,"( R)-(+)-Win 55,212-2 Mesylate",1,32,4.6,3,210.6,45.8,117.1,0.0,0.783,3.28,0.0,1
lig0133,"( R)-(+)-Win 55,212-2 Mesylate",1,32,4.6,4,229.4,45.6,147.1,0.0,0.801,3.4,0.0,1
lig0134,Vanillyl Butyl Ether,1,15,2.72,0,136.3,36.3,93.3,0.0,0.734,3.09,0.0,1
lig0134,Vanillyl Butyl Ether,1,15,2.72,1,121.8,23.5,60.9,0.0,0.807,3.11,0.0,1
lig0140,Bumetanide,1,25,3.04,0,175.8,42.6,87.5,0.0,0.758,3.1,0.0,1
lig0140,Bumetanide,1,25,3.04,1,178.0,45.8,81.0,0.0,0.743,3.2,0.0,1
lig0140,Bumetanide,1,25,3.04,2,199.2,37.4,117.1,0.0,0.812,3.27,0.0,1
lig0140,Bumetanide,1,25,3.04,3,179.1,44.3,97.2,0.0,0.753,3.18,0.0,1
lig0128,"2,6-Dihydroxybenzoic Acid",1,11,0.8,4,140.4,30.9,94.2,0.0,0.78,3.08,0.0,1
lig0129,Amfonelic Acid,1,23,2.71,0,163.1,39.5,68.0,0.0,0.758,3.01,0.0,1
lig0129,Amfonelic Acid,1,23,2.71,1,161.4,44.7,6.9,0.0,0.723,3.0,0.0,1
lig0129,Amfonelic Acid,1,23,2.71,2,141.3,28.9,94.0,0.0,0.795,2.92,0.0,1
lig0124,Diethylstilbestrol,1,20,4.83,0,208.2,44.9,132.0,0.0,0.784,3.29,0.0,1
lig0124,Diethylstilbestrol,1,20,4.83,1,181.0,41.3,125.7,0.0,0.772,3.32,0.0,1
